launch_speed,launch_angle,events,bb_type
92.4,-1,field_out,ground_ball
103.7,-11,field_error,ground_ball
85.7,5,field_out,ground_ball
61.4,1,grounded_into_double_play,ground_ball
90.7,-14,field_out,ground_ball
99.4,-16,force_out,ground_ball
96.2,30,field_out,fly_ball
106.8,23,home_run,fly_ball
102.1,6,field_out,line_drive
94.2,-20,field_error,ground_ball
98.8,53,field_out,fly_ball
86.9,47,field_out,fly_ball
94.3,30,field_out,fly_ball
100.5,-20,field_out,ground_ball
86.7,11,field_out,line_drive
61.1,21,field_out,line_drive
98,-18,single,ground_ball
91.2,24,field_out,line_drive
78.4,37,field_out,fly_ball
58,55,field_out,popup
102.8,12,single,line_drive
89.6,-23,field_out,ground_ball
62.2,7,field_out,ground_ball
96.1,49,field_out,fly_ball
92.2,-5,single,ground_ball
70.9,7,field_out,ground_ball
107.2,17,double,line_drive
96.8,18,single,line_drive
75.4,33,single,fly_ball
105.6,4,field_out,ground_ball
87.7,66,field_out,popup
99.2,26,field_out,fly_ball
94.7,11,double,line_drive
108.4,40,field_out,fly_ball
80.8,-25,field_error,ground_ball
83.2,79,field_out,popup
91.8,63,field_out,popup
100.9,36,home_run,fly_ball
54,-39,field_out,ground_ball
65.1,-66,field_out,ground_ball
67.4,14,field_out,line_drive
92.6,-7,field_out,ground_ball
104.3,14,double,line_drive
77.2,-43,field_out,ground_ball
87,-3,single,ground_ball
98.4,-22,field_out,ground_ball
94.4,17,field_out,line_drive
99.5,21,double,line_drive
103.3,15,field_out,line_drive
107.5,21,single,line_drive
106.5,3,fielders_choice,ground_ball
105.6,-15,field_out,ground_ball
80.9,17,single,line_drive
106,27,home_run,fly_ball
83.7,3,field_out,ground_ball
86,13,single,line_drive
94.1,52,field_out,fly_ball
98.5,24,double,fly_ball
99.3,19,sac_fly,line_drive
101.1,35,double,fly_ball
96.6,17,single,line_drive
79.5,66,field_out,popup
56.8,-56,field_out,ground_ball
83.7,77,field_out,popup
94,38,field_out,fly_ball
93.3,26,field_out,fly_ball
89.4,-14,grounded_into_double_play,ground_ball
90.9,-54,single,ground_ball
97.9,31,double,fly_ball
83.7,72,field_out,popup
72.3,73,field_out,popup
95.1,9,force_out,ground_ball
72.7,58,field_out,popup
96.1,12,single,line_drive
76.3,-3,grounded_into_double_play,ground_ball
81.4,32,field_out,fly_ball
60.8,-82,field_out,ground_ball
91.9,13,single,line_drive
79.7,56,field_out,popup
96.2,-3,single,ground_ball
101.8,30,home_run,fly_ball
62.5,7,force_out,ground_ball
71.9,8,field_out,line_drive
87.5,39,field_out,fly_ball
64.8,66,field_out,popup
98.4,3,single,ground_ball
105.8,11,field_out,line_drive
102.2,8,single,line_drive
95.9,29,field_out,fly_ball
94.5,-15,field_error,ground_ball
83.5,6,single,ground_ball
85.7,-17,field_out,ground_ball
107.9,13,double,line_drive
79.3,7,single,ground_ball
114.2,18,home_run,line_drive
65.2,-29,field_out,ground_ball
103.9,-7,single,ground_ball
61.1,23,field_out,line_drive
76.5,26,single,line_drive
78.3,47,single,fly_ball
112.2,10,single,line_drive
102.7,-20,field_out,ground_ball
96.2,30,field_out,fly_ball
90.6,4,field_out,ground_ball
88.5,36,field_out,fly_ball
111,8,double,line_drive
84.7,-7,grounded_into_double_play,ground_ball
100,29,home_run,fly_ball
99.6,47,field_out,fly_ball
100.3,14,double,line_drive
103.2,0,single,ground_ball
98.1,5,single,ground_ball
66.9,-20,force_out,ground_ball
99.7,27,field_out,fly_ball
74.7,27,field_out,fly_ball
73,41,field_out,fly_ball
107.9,53,field_out,fly_ball
62.9,-20,field_out,ground_ball
90.5,26,field_out,fly_ball
87.2,-36,field_out,ground_ball
81.3,78,single,popup
94.7,50,field_out,fly_ball
89.2,-3,field_out,ground_ball
52.3,55,field_out,popup
92.7,11,single,line_drive
86,5,force_out,ground_ball
93.3,51,sac_fly_double_play,fly_ball
80,21,single,line_drive
63.5,83,field_out,popup
90.9,-4,fielders_choice,ground_ball
86.8,35,sac_fly,fly_ball
73.2,-20,field_out,ground_ball
85.4,-14,force_out,ground_ball
94.2,22,field_out,line_drive
79.7,12,single,ground_ball
73.2,-5,field_out,ground_ball
101.8,-11,field_out,ground_ball
92.4,23,field_out,line_drive
107.3,16,single,line_drive
82.3,-14,field_out,ground_ball
91.4,3,double,ground_ball
102.3,17,double,line_drive
74.4,6,single,ground_ball
74.5,-40,field_out,ground_ball
69,22,single,line_drive
78.3,66,field_out,popup
101.2,6,single,ground_ball
99.2,22,field_out,line_drive
103.6,-23,field_out,ground_ball
74.4,76,field_out,popup
78.3,-34,field_out,ground_ball
86.2,-25,field_out,ground_ball
99.2,3,fielders_choice_out,ground_ball
84.8,30,field_out,fly_ball
86.4,40,field_out,fly_ball
101.7,7,single,line_drive
100.6,-30,field_out,ground_ball
103.9,15,single,line_drive
105.9,30,home_run,fly_ball
89.6,-56,single,ground_ball
94.2,-18,field_out,ground_ball
104.1,8,double,ground_ball
69.8,-64,field_out,ground_ball
80.6,37,field_out,fly_ball
74.6,25,single,fly_ball
80.8,3,field_out,ground_ball
106.2,23,home_run,fly_ball
104.5,3,force_out,ground_ball
91.1,56,field_out,fly_ball
95.9,37,triple,fly_ball
104,-1,field_out,ground_ball
89.7,14,single,line_drive
108.2,25,home_run,fly_ball
89.9,60,field_out,fly_ball
90.8,9,single,line_drive
99.4,-14,single,ground_ball
97.1,13,single,line_drive
96.9,-12,field_out,ground_ball
108.9,-5,single,ground_ball
22.9,-7,field_out,ground_ball
51.2,-56,field_out,ground_ball
65.7,-41,field_out,ground_ball
74.2,74,field_out,popup
85.2,66,field_out,popup
97.6,8,single,line_drive
101.9,24,home_run,fly_ball
108.7,19,home_run,line_drive
49.5,-40,field_out,ground_ball
86.5,0,field_out,ground_ball
84.9,28,field_out,fly_ball
102.4,1,single,ground_ball
102,12,double,line_drive
64.5,30,single,fly_ball
96.1,16,field_out,line_drive
77.9,27,field_out,line_drive
95.4,31,field_out,fly_ball
83.4,36,field_out,fly_ball
90.9,36,field_out,fly_ball
62.7,-36,field_out,ground_ball
73.2,26,single,fly_ball
76.8,-20,field_out,ground_ball
93.4,32,home_run,fly_ball
69.2,-2,field_out,ground_ball
102,-3,single,ground_ball
101.7,32,field_out,fly_ball
98.8,20,double,line_drive
100.7,5,field_out,ground_ball
88.4,14,double,line_drive
93.6,-11,single,ground_ball
87.6,-20,field_error,ground_ball
94.7,17,field_out,line_drive
96.2,54,field_out,fly_ball
79.7,55,field_out,popup
81.5,37,field_out,fly_ball
24.1,-31,sac_bunt,ground_ball
97.2,33,home_run,fly_ball
31.6,-5,field_out,ground_ball
100.8,-8,field_out,ground_ball
90.2,7,double,ground_ball
81.4,2,single,ground_ball
92.9,23,double,line_drive
78.5,-22,force_out,ground_ball
101.7,-37,field_out,ground_ball
99.2,19,double,line_drive
109.2,27,home_run,fly_ball
103.6,-7,single,ground_ball
98.2,49,field_out,fly_ball
94.9,-2,field_out,ground_ball
104.7,19,double,line_drive
72.9,-29,force_out,ground_ball
69.2,-8,field_out,ground_ball
84.8,57,field_out,fly_ball
101.9,23,field_out,fly_ball
72.7,20,single,line_drive
71.1,44,field_out,popup
86.4,0,field_error,ground_ball
98.8,25,home_run,fly_ball
61.7,-5,field_out,ground_ball
82,-17,force_out,ground_ball
94.1,8,single,line_drive
86.9,-13,force_out,ground_ball
102.4,7,field_out,line_drive
79.1,59,field_out,popup
96,-13,single,ground_ball
104.7,16,field_out,line_drive
81.1,14,single,line_drive
83.7,17,single,line_drive
87.2,29,field_out,fly_ball
92,19,single,line_drive
98.9,14,single,line_drive
92.9,-12,field_out,ground_ball
89.2,-23,field_out,ground_ball
103,-7,single,ground_ball
76.8,-48,field_out,ground_ball
88.5,72,field_out,popup
91.4,68,field_out,popup
105.8,11,double,line_drive
99.2,-3,grounded_into_double_play,ground_ball
92.7,44,field_out,fly_ball
80.6,19,single,line_drive
103.9,13,double,line_drive
73.9,-29,field_out,ground_ball
88.7,41,sac_fly,fly_ball
62.8,1,field_out,ground_ball
93.4,-14,field_out,ground_ball
83.9,-4,single,ground_ball
102.8,13,single,line_drive
95.6,65,field_out,popup
82.7,29,field_out,fly_ball
91.3,13,single,line_drive
94.7,-2,field_out,ground_ball
39.4,-11,sac_bunt,ground_ball
23,27,single,ground_ball
93.3,53,field_out,fly_ball
103.8,1,field_out,ground_ball
89.9,33,field_out,fly_ball
81,-7,force_out,ground_ball
93.5,2,field_out,ground_ball
74.2,-7,field_out,ground_ball
76.7,77,field_out,popup
101,11,single,line_drive
62.8,36,field_out,popup
91.5,-14,grounded_into_double_play,ground_ball
111.3,12,single,line_drive
75.3,-22,force_out,ground_ball
96.8,11,single,line_drive
83.3,12,single,line_drive
102.7,9,single,line_drive
101.1,39,field_out,fly_ball
88.1,-17,double_play,ground_ball
87.2,63,field_out,popup
79.8,66,field_out,popup
95.9,19,double,line_drive
91,32,field_out,fly_ball
101.6,12,single,line_drive
85.2,20,field_out,line_drive
90.2,73,field_out,popup
107.6,4,single,ground_ball
87.9,53,field_out,fly_ball
100.2,27,home_run,fly_ball
86.3,-2,single,ground_ball
111.8,12,single,line_drive
100.1,42,field_out,fly_ball
48.1,-11,field_out,ground_ball
96.5,4,double,ground_ball
62.8,27,single,fly_ball
83.9,56,field_out,fly_ball
107.2,13,single,line_drive
94.9,-12,field_out,ground_ball
101.8,10,field_out,line_drive
91.8,1,field_out,ground_ball
70.3,-7,field_out,ground_ball
99.9,-2,single,ground_ball
89.5,-1,single,ground_ball
91.3,19,single,line_drive
99.3,9,single,ground_ball
80.5,11,single,line_drive
96,5,grounded_into_double_play,ground_ball
89.4,5,field_out,ground_ball
79.3,19,single,line_drive
97.2,45,field_out,fly_ball
53,-19,field_out,ground_ball
89.2,4,single,ground_ball
106.2,-3,single,ground_ball
91.3,-10,field_out,ground_ball
77.7,30,field_out,fly_ball
100,-18,field_out,ground_ball
104.3,32,field_out,fly_ball
76.7,23,field_out,line_drive
97.5,38,field_out,fly_ball
69.3,-54,field_out,ground_ball
40.7,-62,field_out,ground_ball
102,17,field_out,line_drive
98.4,37,field_out,fly_ball
99.7,8,single,line_drive
92.8,32,field_out,fly_ball
69.7,-55,single,ground_ball
48.8,-16,field_out,ground_ball
66.2,57,field_out,popup
103,5,single,ground_ball
74.7,47,field_out,fly_ball
82.2,27,field_out,line_drive
83,18,single,line_drive
104.2,6,single,ground_ball
97.8,6,single,ground_ball
100,-12,field_out,ground_ball
89.4,24,field_out,line_drive
92.9,8,single,ground_ball
80.9,50,field_out,fly_ball
98,54,field_out,fly_ball
100.5,11,double,line_drive
68.2,-15,grounded_into_double_play,ground_ball
96.1,53,field_out,fly_ball
72.8,21,single,line_drive
100.6,2,field_out,ground_ball
89.9,67,field_out,popup
102.3,25,home_run,fly_ball
101.1,42,field_out,fly_ball
88,3,field_out,ground_ball
65.4,1,field_out,ground_ball
72.4,-16,force_out,ground_ball
100,-67,single,ground_ball
105.5,19,double,line_drive
82.9,40,field_out,fly_ball
105.9,19,triple,line_drive
93.1,21,field_out,line_drive
88.4,19,single,line_drive
94.8,16,single,line_drive
100.4,42,field_out,fly_ball
91.3,-51,fielders_choice,ground_ball
48.1,-45,field_out,ground_ball
97.4,7,single,ground_ball
106.7,9,field_out,ground_ball
78.6,73,field_out,popup
95.9,34,field_out,fly_ball
104.3,19,double,line_drive
95.9,9,field_out,line_drive
77.5,53,field_out,popup
87.3,27,field_out,fly_ball
80.9,-24,field_out,ground_ball
100.6,-55,field_out,ground_ball
97.5,23,field_out,line_drive
79.8,43,field_out,fly_ball
92.8,16,field_out,line_drive
94.7,35,field_out,fly_ball
107.3,-1,field_out,ground_ball
19.1,48,field_out,ground_ball
102.7,9,single,line_drive
93.6,39,field_out,fly_ball
102.2,4,single,ground_ball
83.6,-3,single,ground_ball
104.9,10,double,line_drive
91.9,2,single,ground_ball
94.5,-7,grounded_into_double_play,ground_ball
80.3,35,field_out,fly_ball
109.3,8,double,ground_ball
81.5,-21,field_out,ground_ball
107.9,3,single,line_drive
79.3,43,field_out,fly_ball
98.3,10,field_out,line_drive
79.2,7,field_out,ground_ball
79.8,8,field_out,ground_ball
104.8,27,home_run,fly_ball
76.9,-13,field_out,ground_ball
87.1,-12,force_out,ground_ball
96.2,23,field_out,line_drive
106.8,23,home_run,fly_ball
88.4,14,single,line_drive
66.4,-20,field_out,ground_ball
99.6,18,double,line_drive
79.7,78,field_out,popup
84,54,field_out,fly_ball
91.7,1,field_out,ground_ball
91.2,68,field_out,popup
102,-2,double,ground_ball
53.8,-65,field_out,ground_ball
105.7,15,single,line_drive
105.7,-15,single,ground_ball
57.7,-19,field_out,ground_ball
69.4,-16,force_out,ground_ball
97.8,26,single,fly_ball
63.8,-23,field_out,ground_ball
100.7,1,single,ground_ball
67.3,-31,field_out,ground_ball
91.4,72,field_out,popup
74.4,-3,single,ground_ball
98.2,34,field_out,fly_ball
103.8,13,single,line_drive
96.8,18,field_out,line_drive
75.1,-60,single,ground_ball
86,-32,field_out,ground_ball
92.1,-5,field_out,ground_ball
29.8,-12,sac_bunt,ground_ball
99.9,1,single,ground_ball
68.1,-29,field_error,ground_ball
82.2,7,field_out,line_drive
83.4,-11,field_out,ground_ball
87.4,-13,grounded_into_double_play,ground_ball
72,12,field_out,line_drive
85.7,-18,field_out,ground_ball
89.2,-1,field_out,ground_ball
62.2,40,field_out,popup
83.9,22,single,line_drive
88.8,50,field_out,fly_ball
75.4,-79,field_out,ground_ball
89.5,29,field_out,fly_ball
102.1,53,field_out,fly_ball
82.9,34,field_out,fly_ball
93.5,51,field_out,fly_ball
88.7,44,field_out,fly_ball
73.5,32,field_out,line_drive
92.7,-24,field_out,ground_ball
88.9,69,field_out,popup
96.3,5,field_out,ground_ball
58.1,41,field_out,popup
87.7,65,field_out,popup
81.6,62,field_out,popup
87.1,31,field_out,fly_ball
90.9,41,field_out,fly_ball
88.1,-10,field_out,ground_ball
95,31,field_out,fly_ball
84,53,double,fly_ball
95.1,-33,field_out,ground_ball
74.9,14,field_out,line_drive
97.8,8,single,line_drive
55.6,-78,field_out,ground_ball
84.6,58,field_out,popup
106.6,-1,grounded_into_double_play,ground_ball
95.5,2,single,ground_ball
95.3,-7,field_error,ground_ball
85.1,-6,field_out,ground_ball
108.9,21,double,line_drive
108.6,15,double,line_drive
96.7,1,grounded_into_double_play,ground_ball
82,85,field_out,popup
73.9,34,field_out,fly_ball
91.7,-4,field_out,ground_ball
75,-41,force_out,ground_ball
90.8,17,single,line_drive
61.7,16,field_out,ground_ball
92.1,-1,grounded_into_double_play,ground_ball
90.4,13,single,line_drive
106.9,-9,field_out,ground_ball
82.7,25,field_out,line_drive
75.8,10,field_out,line_drive
105.9,3,force_out,ground_ball
101.5,-6,field_out,ground_ball
69.1,-5,field_out,ground_ball
76.8,-10,field_out,ground_ball
82.5,18,single,line_drive
106,21,field_out,line_drive
70.5,74,field_out,popup
91.2,4,single,ground_ball
95.1,59,field_out,popup
98.9,27,double,fly_ball
96.3,27,home_run,fly_ball
101.9,6,single,ground_ball
78.7,21,single,line_drive
94.8,60,field_out,fly_ball
95.9,22,field_out,line_drive
103.2,29,home_run,fly_ball
90.1,42,field_out,fly_ball
82.2,24,sac_fly,line_drive
88.4,80,force_out,popup
103.2,-8,field_out,ground_ball
89.7,-7,field_out,ground_ball
101.1,21,field_out,line_drive
86.7,30,field_out,fly_ball
70.3,-2,grounded_into_double_play,ground_ball
105.5,12,single,line_drive
98.5,-4,field_out,ground_ball
81.6,17,single,line_drive
106.8,23,home_run,fly_ball
88.6,-10,fielders_choice_out,ground_ball
71.1,-3,field_out,ground_ball
97.3,41,home_run,fly_ball
35.5,-14,single,ground_ball
95.6,-4,single,ground_ball
100.6,11,double,line_drive
82.5,10,single,ground_ball
98,36,field_out,fly_ball
101.6,36,home_run,fly_ball
105.9,14,single,line_drive
86.6,-38,field_out,ground_ball
83.1,65,field_out,popup
108.3,6,single,ground_ball
70.4,-44,field_out,ground_ball
98.5,6,single,ground_ball
102.4,23,double,fly_ball
84.8,-16,field_out,ground_ball
83.2,-6,field_out,ground_ball
16.4,2,sac_bunt,ground_ball
92.2,70,field_out,popup
64.6,-31,field_out,ground_ball
105.6,22,double,fly_ball
52.2,-63,field_error,ground_ball
92.4,57,field_out,fly_ball
102.4,-12,field_out,ground_ball
97,1,single,ground_ball
100.5,29,home_run,fly_ball
94.7,34,field_out,fly_ball
88.4,11,field_out,line_drive
84.4,-30,field_out,ground_ball
100.5,18,field_out,line_drive
87.3,1,force_out,ground_ball
83,-7,field_out,ground_ball
90.3,33,field_out,fly_ball
87.9,29,field_out,fly_ball
102.1,2,single,ground_ball
99.2,-2,grounded_into_double_play,ground_ball
103.1,18,field_out,line_drive
44.2,-6,field_out,ground_ball
105.6,-16,field_out,ground_ball
80.3,18,single,line_drive
78.7,11,field_out,line_drive
102.9,5,field_out,ground_ball
92.4,11,field_out,line_drive
94.6,2,double,ground_ball
70.2,9,field_out,ground_ball
102.6,-3,single,ground_ball
89.1,58,field_out,fly_ball
95.9,-16,field_out,ground_ball
93.7,-7,field_out,ground_ball
90.9,76,field_out,popup
103.2,37,field_out,fly_ball
69,-35,field_error,ground_ball
97.3,13,double,line_drive
89.8,-16,single,ground_ball
90.7,51,field_out,fly_ball
103.3,0,field_out,ground_ball
107.8,24,home_run,fly_ball
84.7,36,field_out,fly_ball
99.1,5,single,ground_ball
86.9,35,field_out,fly_ball
59.1,-28,field_out,ground_ball
100,0,field_out,ground_ball
71.6,62,field_out,popup
97.9,32,field_out,fly_ball
76,16,single,line_drive
104,-8,field_out,ground_ball
104.7,12,single,line_drive
93.5,19,field_out,line_drive
83.2,47,field_out,fly_ball
75,19,single,line_drive
106.2,21,home_run,line_drive
97.5,-5,single,ground_ball
52.5,-78,field_out,ground_ball
94.5,49,field_out,fly_ball
100.8,-28,single,ground_ball
71.8,63,field_out,popup
77,52,field_out,popup
102,10,single,line_drive
92.6,-17,field_out,ground_ball
91.3,-2,double,ground_ball
104.5,17,double,line_drive
82.7,-5,single,ground_ball
102.8,-11,field_out,ground_ball
100.1,16,single,line_drive
79.7,46,field_out,fly_ball
79.7,0,force_out,ground_ball
80.8,14,field_out,line_drive
89.6,-20,single,ground_ball
86.6,47,field_out,fly_ball
72.5,-9,force_out,ground_ball
85.2,-21,field_out,ground_ball
95.1,23,field_out,line_drive
98,35,home_run,fly_ball
103.1,13,double,line_drive
92.4,18,field_out,line_drive
89.8,-19,field_out,ground_ball
93.7,5,field_out,ground_ball
95.1,6,single,ground_ball
81.1,-42,single,ground_ball
104.6,-15,single,ground_ball
101.6,-6,field_out,ground_ball
104.2,-22,single,ground_ball
104.5,35,home_run,fly_ball
79.4,17,single,line_drive
100.2,23,double,line_drive
87.3,41,field_out,fly_ball
107.3,-2,single,ground_ball
91.8,35,field_out,fly_ball
101.8,-3,single,ground_ball
86.8,-19,single,ground_ball
68.5,-25,field_out,ground_ball
77.6,9,field_out,ground_ball
80.8,23,single,line_drive
92.4,-26,field_out,ground_ball
96,34,home_run,fly_ball
113.3,17,double,line_drive
108,1,field_out,ground_ball
66.7,65,field_out,popup
98.2,17,field_out,line_drive
67.1,9,field_out,ground_ball
84.4,-1,field_out,ground_ball
73.9,38,field_out,fly_ball
88.3,-2,single,ground_ball
93.8,-4,field_out,ground_ball
112.4,-4,field_out,ground_ball
62.3,-42,field_out,ground_ball
78.4,24,single,line_drive
79.1,45,field_out,fly_ball
81.6,-37,field_out,ground_ball
96.7,42,field_out,fly_ball
106.6,-6,field_out,ground_ball
95.7,20,double,line_drive
59.2,6,field_out,ground_ball
94.2,-1,single,ground_ball
69.9,9,field_out,ground_ball
105.4,28,home_run,fly_ball
101.9,8,single,line_drive
94.8,2,field_out,ground_ball
112.9,18,double,line_drive
96.3,6,field_out,ground_ball
80.5,50,field_out,fly_ball
83.1,-14,field_out,ground_ball
100.9,1,field_out,ground_ball
100.3,20,field_out,line_drive
78.2,84,field_out,popup
87.8,-11,field_out,ground_ball
76,-8,field_out,ground_ball
89.9,4,field_out,ground_ball
87.3,46,field_out,fly_ball
108.3,25,home_run,fly_ball
87.5,18,single,line_drive
78.2,0,single,ground_ball
76.2,21,single,line_drive
44.3,22,field_out,ground_ball
105.4,23,home_run,fly_ball
103,6,field_out,ground_ball
95.1,4,single,ground_ball
102.1,22,field_out,line_drive
95.6,5,field_out,ground_ball
93.4,35,field_out,fly_ball
82.2,77,field_out,popup
88.4,16,triple,line_drive
99.6,3,single,ground_ball
85.8,19,force_out,line_drive
99.7,29,home_run,fly_ball
49,9,force_out,ground_ball
87.3,51,field_out,fly_ball
